btcdate,btcbegin,btchigh,btclow,btcend,cboebegin,cboehigh,cboelow,cboeend,cboevolumn
2018-01-04 13:00:00,15123.4629,15126.833,14888.125,14974.4531,15070.0,15070.0,15000.0,15000.0,3.0
2018-01-04 14:00:00,14974.4531,14994.9434,14817.4551,14955.0205,15110.0,15210.0,15110.0,15210.0,3.0
2018-01-04 15:00:00,14955.0205,15111.0195,14926.2754,14944.4131,15130.0,15260.0,15000.0,15000.0,5.0
2018-01-04 16:00:00,14944.4131,14950.9863,14827.4609,14881.0459,14980.0,14980.0,14700.0,14700.0,6.0
2018-01-04 17:00:00,14881.0459,14916.8135,14342.2695,14362.7559,14600.0,14700.0,14400.0,14490.0,33.0
2018-01-04 18:00:00,14362.7559,14614.5352,14170.8945,14530.2998,14620.0,14650.0,14610.0,14650.0,3.0
2018-01-04 19:00:00,14530.2998,14680.1201,14456.2168,14497.4883,14710.0,14730.0,14570.0,14570.0,8.0
2018-01-04 20:00:00,14497.4883,14669.1729,14330.3594,14594.6953,14670.0,14670.0,14570.0,14570.0,3.0
2018-01-04 21:00:00,14594.6953,14667.3066,14301.8555,14459.3281,14590.0,14660.0,14490.0,14660.0,36.0
2018-01-04 22:00:00,14459.3281,14656.9434,14441.6445,14598.8027,14710.0,14710.0,14710.0,14710.0,4.0
2018-01-04 23:00:00,14598.8027,14698.9961,14547.2246,14651.2461,14670.0,14840.0,14660.0,14660.0,6.0
2018-01-05 00:00:00,14651.2461,14667.918,14536.8848,14600.8428,14680.0,14760.0,14610.0,14640.0,19.0
2018-01-05 01:00:00,14600.8428,14637.8281,14449.2529,14598.9082,14680.0,14920.0,14680.0,14920.0,14.0
2018-01-05 02:00:00,14598.9082,14745.4551,14563.4805,14719.7354,14910.0,15000.0,14800.0,14990.0,18.0
2018-01-05 03:00:00,14719.7354,14932.5127,14713.748,14798.1699,14930.0,14930.0,14870.0,14930.0,7.0
2018-01-05 04:00:00,14797.4355,15020.0156,14785.4434,14990.168,15130.0,15186.0,15040.0,15186.0,15.0
2018-01-05 05:00:00,14990.168,15101.0557,14865.4063,14887.8457,15160.0,15207.333333333334,15100.0,15207.333333333334,10.666666666666666
2018-01-05 06:00:00,14887.8457,15054.0449,14869.0859,14946.3496,15190.0,15228.666666666666,15160.0,15228.666666666666,6.333333333333333
2018-01-05 07:00:00,14946.3496,15091.3008,14871.5,15041.498,15220.0,15250.0,15220.0,15250.0,2.0
2018-01-05 08:00:00,15041.498,15197.4004,14979.4453,15172.2627,15110.0,15110.0,15100.0,15100.0,3.0
2018-01-05 09:00:00,15172.2627,15189.4033,14967.3262,15058.7334,15195.0,15255.0,15190.0,15240.0,11.5
2018-01-05 10:00:00,15060.5361,15153.9717,15025.8945,15073.5527,15280.0,15400.0,15280.0,15380.0,20.0
2018-01-05 11:00:00,15073.5527,15199.9199,15070.1035,15119.0156,15300.0,15300.0,15300.0,15300.0,1.0
2018-01-05 12:00:00,15119.0156,15121.4629,14950.0059,14962.0254,15020.0,15020.0,15020.0,15020.0,1.0
2018-01-05 13:00:00,14962.0254,15025.4531,14819.1504,14951.2754,15000.0,15000.0,15000.0,15000.0,1.0
2018-01-05 14:00:00,14949.6973,15065.4063,14862.7305,15043.6084,15005.0,15024.5,15000.0,15024.5,2.5
2018-01-05 15:00:00,15046.1455,15064.0605,14928.2363,14962.7246,15010.0,15049.0,15000.0,15049.0,4.0
2018-01-05 16:00:00,14963.5078,14974.9863,14852.0586,14950.3359,15250.0,15300.0,15250.0,15300.0,2.0
2018-01-05 17:00:00,14950.3359,15452.5479,14947.2051,15452.5479,15500.0,16040.0,15500.0,15980.0,21.0
2018-01-05 18:00:00,15452.5479,16032.3047,15444.9961,15848.5254,16130.0,16130.0,16020.0,16080.0,3.0
2018-01-05 19:00:00,15848.5381,16211.3359,15804.9863,16046.0703,16130.0,16320.0,16000.0,16210.0,30.0
2018-01-05 20:00:00,16046.0703,16150.8955,15846.2559,16097.3496,16250.0,16300.0,16220.0,16220.0,16.0
2018-01-05 21:00:00,16097.3496,16097.3496,15737.8652,15878.7354,16010.0,16050.0,16000.0,16050.0,11.0
2018-01-05 22:00:00,15878.7354,16047.5605,15852.9355,16008.0996,16100.0,16170.0,16090.0,16130.0,9.0
2018-01-05 23:00:00,16008.0996,16105.915,15864.043,16060.248,16250.0,16320.0,16150.0,16150.0,9.0
2018-01-06 00:00:00,16060.248,16061.9307,15939.7578,16047.4961,16150.0,16500.0,16120.0,16500.0,23.0
2018-01-06 01:00:00,16047.4961,16383.8984,16043.6885,16304.2324,16440.0,16540.0,16440.0,16540.0,2.0
2018-01-06 02:00:00,16304.2324,16585.168,16261.0195,16393.2617,16570.0,16700.0,16510.0,16660.0,20.0
2018-01-06 03:00:00,16393.3984,16554.5,16320.7705,16422.8652,16530.0,16530.0,16450.0,16483.0,9.0
2018-01-06 04:00:00,16422.8652,16509.5,16216.7148,16457.9336,16500.0,16580.0,16500.0,16550.0,17.0
2018-01-06 05:00:00,16457.9336,16588.3594,16333.1348,16588.3594,16570.0,16800.0,16500.0,16760.0,9.0
2018-01-06 06:00:00,16588.3594,16932.5684,16584.6309,16753.2344,16591.666666666668,16783.333333333332,16500.0,16716.666666666668,7.833333333333334
2018-01-08 03:00:00,15890.0762,16119.3359,15760.2139,16097.8457,16613.333333333332,16766.666666666668,16500.0,16673.333333333332,6.666666666666667
2018-01-08 04:00:00,16097.8457,16211.6035,16090.71,16121.7207,16635.0,16750.0,16500.0,16630.0,5.5
2018-01-08 05:00:00,16121.7207,16170.5703,15993.5898,16157.3271,16656.666666666668,16733.333333333332,16500.0,16586.666666666668,4.333333333333334
2018-01-08 06:00:00,16157.3271,16307.501,16145.8125,16200.002,16678.333333333332,16716.666666666668,16500.0,16543.333333333332,3.166666666666667
2018-01-08 07:00:00,16200.002,16466.1621,16181.5,16412.6016,16700.0,16700.0,16500.0,16500.0,2.0
2018-01-08 08:00:00,16412.6016,16419.5,16160.375,16174.8359,16410.0,16450.0,16211.0,16390.0,6.0
2018-01-08 09:00:00,16174.8359,16274.6348,15943.3652,15946.6201,16350.0,16350.0,16000.0,16040.0,4.0
2018-01-08 10:00:00,15946.6201,16026.501,15734.6123,15906.1807,16120.0,16180.0,16120.0,16180.0,3.0
2018-01-08 11:00:00,15906.1807,16080.6992,15795.5,15917.9727,15900.0,15900.0,15840.0,15870.0,3.0
2018-01-08 12:00:00,15917.9727,15928.3496,15514.1377,15636.3613,15850.0,15980.0,15750.0,15940.0,8.0
2018-01-08 13:00:00,15636.3613,15826.7852,15564.2158,15657.0,15970.0,16000.0,15970.0,16000.0,2.0
2018-01-08 14:00:00,15650.5,15937.4551,15520.4248,15853.2031,16040.0,16040.0,16040.0,16040.0,1.0
2018-01-08 15:00:00,15853.2031,15909.0,15757.3164,15815.7686,16010.0,16010.0,16000.0,16000.0,2.0
2018-01-08 16:00:00,15815.7686,15950.5,15812.6143,15890.4199,15880.0,15880.0,15820.0,15825.0,48.0
2018-01-08 17:00:00,15890.4199,15900.0352,15403.0273,15495.1426,15750.0,15750.0,15640.0,15650.0,94.0
2018-01-08 18:00:00,15495.1406,15544.9961,15187.291000000001,15199.4912,15670.0,15670.0,15500.0,15590.0,6.0
2018-01-08 19:00:00,15199.4912,15418.6191,15173.0957,15353.1299,15510.0,15510.0,15510.0,15510.0,1.0
2018-01-08 20:00:00,15353.1299,15506.041000000001,15339.5107,15496.9326,15640.0,15694.0,15550.0,15550.0,5.0
2018-01-08 21:00:00,15496.9326,15541.4551,15275.7627,15403.4756,15500.0,15600.0,15060.0,15060.0,10.0
2018-01-08 22:00:00,15403.4756,15469.4453,14641.3906,14842.1699,15030.0,15050.0,14830.0,15050.0,30.0
2018-01-08 23:00:00,14842.1699,14885.3555,14342.582,14404.376,15000.0,15050.0,14040.0,14680.0,91.0
2018-01-09 00:00:00,14404.376,14796.0449,13902.6797,14566.7588,14750.0,14980.0,14550.0,14890.0,34.0
2018-01-09 01:00:00,14566.7588,14955.4609,14566.7588,14866.4824,14850.0,15090.0,14850.0,15000.0,27.0
2018-01-09 02:00:00,14866.4824,14918.7344,14492.5801,14786.877,14770.0,15150.0,14750.0,15150.0,14.0
2018-01-09 03:00:00,14786.877,15131.1045,14734.123,14983.9277,15170.0,15170.0,15060.0,15150.0,11.0
2018-01-09 04:00:00,14983.9277,15144.9961,14953.8555,15105.9541,15160.0,15250.0,14750.0,14750.0,15.0
2018-01-09 05:00:00,15105.9541,15140.748,14620.4746,14978.165,14950.0,15010.0,14940.0,15010.0,11.0
2018-01-09 06:00:00,14978.165,15037.1934,14857.3555,14935.6934,15100.0,15100.0,15100.0,15100.0,1.0
2018-01-09 07:00:00,14935.6934,14945.7012,14665.3203,14713.1025,14750.0,14880.0,14680.0,14880.0,5.0
2018-01-09 08:00:00,14713.1025,15022.3613,14570.0293,14992.8711,14880.0,15100.0,14880.0,15100.0,4.0
2018-01-09 09:00:00,14992.8711,15235.583,14876.9258,15235.583,15200.0,15250.0,15200.0,15250.0,2.0
2018-01-09 10:00:00,15237.2178,15325.3535,15004.0059,15273.2832,15268.0,15268.0,15268.0,15268.0,1.0
2018-01-09 11:00:00,15273.2832,15275.8955,15173.7578,15239.6709,15284.0,15284.0,15284.0,15284.0,1.5
2018-01-09 12:00:00,15239.6709,15346.0,15208.5,15256.9609,15300.0,15300.0,15300.0,15300.0,2.0
2018-01-09 13:00:00,15257.9902,15378.2813,15245.7852,15368.9736,15450.0,15480.0,15410.0,15410.0,3.0
2018-01-09 14:00:00,15367.9736,15385.8613,14887.8848,15031.75,15225.0,15310.0,15205.0,15260.0,3.0
2018-01-09 15:00:00,15031.75,15118.9336,14779.0508,14974.6348,15000.0,15140.0,15000.0,15110.0,3.0
2018-01-09 16:00:00,14974.6348,15226.8496,14935.9102,15141.6309,15250.0,15250.0,15250.0,15250.0,1.0
2018-01-09 17:00:00,15146.0566,15277.0605,15094.8203,15171.0215,15125.0,15125.0,15125.0,15125.0,1.5
2018-01-09 18:00:00,15171.0215,15199.0371,14849.958,14850.5,15000.0,15000.0,15000.0,15000.0,2.0
2018-01-09 19:00:00,14850.5,14883.4844,14427.5508,14596.5,14750.0,14750.0,14610.0,14700.0,3.0
2018-01-09 20:00:00,14596.5,14813.4707,14486.4648,14778.4316,15000.0,15000.0,14970.0,14970.0,2.0
2018-01-09 21:00:00,14778.4316,14873.3555,14552.9033,14738.0,14500.0,14540.0,14460.0,14540.0,3.0
2018-01-09 22:00:00,14738.0,14764.9404,14152.5176,14170.0566,14380.0,14560.0,14380.0,14450.0,14.0
2018-01-09 23:00:00,14170.0566,14575.5381,14157.668,14565.3281,14550.0,14820.0,14550.0,14810.0,26.0
2018-01-10 00:00:00,14565.3281,14763.9473,14552.9746,14695.3984,14750.0,14850.0,14700.0,14850.0,23.0
2018-01-10 01:00:00,14695.3984,14969.0059,14621.5801,14961.2432,14920.0,15030.0,14920.0,15030.0,19.0
2018-01-10 02:00:00,14956.248,14993.9961,14816.6563,14967.2695,15020.0,15020.0,15020.0,15020.0,1.0
2018-01-10 03:00:00,14967.2695,15028.8457,14807.1709,14811.6406,15020.0,15020.0,14910.0,14930.0,6.0
2018-01-10 04:00:00,14811.6406,14862.8506,14724.5742,14733.0957,14870.0,14870.0,14780.0,14780.0,4.0
2018-01-10 05:00:00,14733.0957,14819.5322,14651.2813,14780.7148,14880.0,14880.0,14860.0,14870.0,8.0
2018-01-10 06:00:00,14781.8203,14797.5859,14532.1504,14554.0752,14750.0,14750.0,14750.0,14750.0,1.0
2018-01-10 07:00:00,14554.0693,14608.0186,14361.8711,14416.3711,14540.0,14540.0,14500.0,14500.0,3.0
2018-01-10 08:00:00,14416.3711,14462.8955,14233.5508,14462.8955,14490.0,14490.0,14000.0,14000.0,6.0
2018-01-10 09:00:00,14462.8955,14510.2402,13983.3164,14096.5215,14380.0,14380.0,14380.0,14380.0,1.0
2018-01-10 10:00:00,14096.5215,14333.7559,14090.0664,14178.167,14270.0,14270.0,14260.0,14260.0,3.0
2018-01-10 11:00:00,14178.167,14313.9551,14175.1982,14273.0947,14340.0,14340.0,14340.0,14340.0,2.0
2018-01-10 12:00:00,14273.0947,14358.2852,14116.2656,14129.7266,14170.0,14170.0,14170.0,14170.0,1.0
2018-01-10 13:00:00,14129.7266,14388.0059,14078.2207,14366.4863,14350.0,14350.0,14350.0,14350.0,2.0
2018-01-10 14:00:00,14366.4863,14366.4863,14069.9102,14176.835,14300.0,14300.0,14300.0,14300.0,1.0
2018-01-10 15:00:00,14176.835,14327.9707,14127.5674,14252.5205,14305.0,14305.0,13975.0,14040.0,9.5
2018-01-10 16:00:00,14252.5205,14271.9746,14072.3262,14119.9824,14310.0,14310.0,13650.0,13780.0,18.0
2018-01-10 17:00:00,14119.9824,14125.8203,13460.7012,13524.6426,13750.0,13830.0,13640.0,13750.0,6.0
2018-01-10 18:00:00,13524.6426,13915.21,13442.4141,13885.4248,13960.0,14020.0,13900.0,13910.0,34.0
2018-01-10 19:00:00,13882.7051,13974.7949,13798.3145,13901.958,13900.0,13900.0,13900.0,13900.0,1.0
2018-01-10 20:00:00,13901.96,14144.8037,13839.6816,14107.3867,14180.0,14250.0,14120.0,14250.0,5.0
2018-01-10 21:00:00,14107.3867,14157.9414,13874.9063,13904.5186,14070.0,14070.0,14000.0,14000.0,3.0
2018-01-10 22:00:00,13904.5186,14073.5801,13854.5488,13867.0703,13850.0,13850.0,13850.0,13850.0,1.0
2018-01-10 23:00:00,13867.0703,13912.3564,13590.9551,13793.9707,13850.0,14290.0,13750.0,14290.0,18.0
2018-01-11 00:00:00,13793.9707,14491.54,13782.3154,14399.8105,14240.0,14800.0,14240.0,14800.0,11.0
2018-01-11 01:00:00,14399.8105,14659.9863,14399.8105,14516.4902,14580.0,14600.0,14500.0,14580.0,11.0
2018-01-11 02:00:00,14516.4902,14573.4961,14351.0488,14552.0381,14610.0,14750.0,14610.0,14750.0,2.0
2018-01-11 03:00:00,14552.0381,14692.4121,14412.4102,14520.375,14580.0,14650.0,14500.0,14500.0,5.0
2018-01-11 04:00:00,14522.2148,14551.3105,14259.9961,14349.0059,14560.0,14610.0,14520.0,14535.0,3.5
2018-01-11 05:00:00,14349.0059,14499.9961,14253.6416,14449.6328,14540.0,14570.0,14540.0,14570.0,2.0
2018-01-11 06:00:00,14449.6328,14597.5,14408.1182,14494.7422,14600.0,14640.0,14600.0,14640.0,2.0
2018-01-11 07:00:00,14495.4746,14510.5,14298.123,14492.4932,14620.0,14620.0,14620.0,14620.0,9.0
2018-01-11 08:00:00,14492.4932,14895.875,14447.1367,14894.5498,14750.0,15000.0,14750.0,15000.0,6.0
2018-01-11 09:00:00,14894.5498,14964.748,14635.1953,14662.1445,14750.0,14750.0,14700.0,14700.0,2.0
2018-01-11 10:00:00,14662.1445,14696.8525,14451.2656,14503.7451,14700.0,14700.0,14700.0,14700.0,1.0
2018-01-11 11:00:00,14503.7451,14553.3066,14180.5,14256.248,14500.0,14500.0,13730.0,13730.0,15.0
2018-01-11 12:00:00,14256.248,14261.248,13103.6406,13269.6914,13940.0,13940.0,12830.0,13200.0,50.0
2018-01-11 13:00:00,13269.6914,13627.7148,12801.0156,13315.2646,13280.0,13540.0,13040.0,13500.0,19.0
2018-01-11 14:00:00,13308.6299,13648.6484,13081.0117,13124.4297,13460.0,13500.0,13200.0,13200.0,9.0
2018-01-11 15:00:00,13124.4297,13548.8203,13124.4297,13390.0059,13410.0,13750.0,13410.0,13750.0,3.0
2018-01-11 16:00:00,13390.0059,13715.7705,13227.9258,13614.8262,13890.0,13890.0,13890.0,13890.0,1.0
2018-01-11 17:00:00,13614.8262,13878.0059,13596.9961,13738.0859,13910.0,13910.0,13910.0,13910.0,2.0
2018-01-11 18:00:00,13738.0859,13780.5,13438.082,13553.2461,13610.0,13610.0,13550.0,13550.0,5.0
2018-01-11 19:00:00,13553.2461,13640.4414,13284.2051,13301.25,13460.0,13460.0,13450.0,13450.0,2.0
2018-01-11 20:00:00,13301.25,13500.9609,13195.3262,13485.8105,13390.0,13800.0,13390.0,13800.0,5.0
2018-01-11 21:00:00,13485.8105,13889.5,13464.1104,13800.5,13810.0,13940.0,13810.0,13940.0,2.0
2018-01-11 22:00:00,13800.5,13879.9961,13610.0059,13719.2529,13770.0,14105.0,13770.0,14045.0,20.0
2018-01-11 23:00:00,13719.2529,13936.916000000001,13589.4063,13916.0,13730.0,14270.0,13730.0,14150.0,38.0
2018-01-12 00:00:00,13916.0,14205.2598,13883.4844,13993.6855,14050.0,14099.0,13910.0,14030.0,15.0
2018-01-12 01:00:00,13993.6758,14147.2793,13895.0059,13895.0156,14100.0,14100.0,13750.0,13750.0,13.0
2018-01-12 02:00:00,13895.0156,13906.5,13625.3672,13636.3555,13700.0,13750.0,13680.0,13750.0,6.0
2018-01-12 03:00:00,13636.3555,13875.4902,13615.916000000001,13727.9941,13890.0,13950.0,13850.0,13900.0,15.0
2018-01-12 04:00:00,13727.9941,13822.0957,13230.2148,13401.2246,13500.0,13500.0,13190.0,13190.0,21.0
2018-01-12 05:00:00,13401.2246,13553.5,13157.5,13465.9063,13500.0,13500.0,13400.0,13433.0,7.0
2018-01-12 06:00:00,13465.9063,13474.5,13196.1152,13462.9766,13560.0,13560.0,13560.0,13560.0,1.0
2018-01-12 07:00:00,13465.0254,13496.9648,12971.4258,13116.2266,13250.0,13250.0,12971.0,13250.0,7.0
2018-01-12 08:00:00,13116.2266,13344.7559,12921.1348,13288.2656,13340.0,13340.0,13220.0,13250.0,3.0
2018-01-12 09:00:00,13288.2656,13288.2656,12881.9102,13099.6465,13000.0,13280.0,13000.0,13280.0,5.0
2018-01-12 10:00:00,13099.6465,13456.208,13034.7676,13437.0957,13500.0,13560.0,13500.0,13520.0,13.0
2018-01-12 11:00:00,13437.1016,13590.1172,13345.3555,13461.748,13560.0,13560.0,13560.0,13560.0,1.0
2018-01-12 12:00:00,13461.748,13704.5,13363.0059,13639.2598,13640.0,13750.0,13640.0,13750.0,4.0
2018-01-12 13:00:00,13639.2598,13699.9863,13501.2051,13699.9863,13622.0,13780.0,13500.0,13500.0,7.0
2018-01-12 14:00:00,13699.9863,13783.3457,13443.9395,13611.291000000001,13661.0,13740.0,13600.0,13600.0,4.5
2018-01-12 15:00:00,13611.291000000001,13778.916000000001,13604.2695,13731.5,13700.0,13700.0,13700.0,13700.0,2.0
2018-01-12 16:00:00,13731.5,13782.917,13629.9453,13631.3555,13580.0,13580.0,13580.0,13580.0,1.0
2018-01-12 17:00:00,13631.3555,13654.9961,13521.2529,13601.9199,13640.0,13660.0,13500.0,13500.0,11.0
2018-01-12 18:00:00,13601.9199,13605.0059,13371.3711,13506.9063,13530.0,14004.0,13530.0,14004.0,6.0
2018-01-12 19:00:00,13506.9063,13989.5,13506.9063,13950.5,13960.0,14130.0,13960.0,14120.0,5.0
2018-01-12 20:00:00,13950.5,14095.0,13911.5,13960.0957,14040.0,14040.0,14040.0,14040.0,1.0
2018-01-12 21:00:00,13960.0957,14060.5,13840.2344,14049.9961,13960.0,14050.0,13960.0,14000.0,3.0
2018-01-12 22:00:00,14049.9961,14055.6563,13807.3809,13862.9395,14040.0,14060.0,13800.0,13810.0,6.0
2018-01-12 23:00:00,13862.9395,13949.9863,13727.0059,13915.0059,13900.0,13950.0,13780.0,13780.0,16.0
2018-01-13 00:00:00,13915.0059,13935.2109,13610.7305,13610.7305,13750.0,13750.0,13470.0,13470.0,17.0
2018-01-13 01:00:00,13610.7305,13718.9863,13380.8672,13578.4844,13460.0,13570.0,13460.0,13490.0,9.0
2018-01-13 02:00:00,13574.4141,13685.29,13480.4648,13600.3789,13620.0,13650.0,13460.0,13460.0,8.0
2018-01-13 03:00:00,13600.3789,13631.333,13455.2285,13509.5459,13550.0,13620.0,13503.0,13620.0,25.0
2018-01-13 04:00:00,13509.5459,13805.7217,13494.0527,13766.1123,13610.0,13940.0,13610.0,13940.0,21.0
2018-01-13 05:00:00,13766.1123,13966.3994,13702.3887,13897.2842,13960.0,13980.0,13770.0,13770.0,7.0
2018-01-13 06:00:00,13897.2842,13901.4277,13733.6387,13746.5811,13961.333333333334,13980.666666666666,13761.0,13761.0,6.933333333333334
2018-01-15 03:00:00,13497.8262,13606.1943,13434.0996,13512.5664,13962.666666666666,13981.333333333334,13752.0,13752.0,6.866666666666667
2018-01-15 04:00:00,13512.5664,13561.3359,13300.5,13335.6914,13964.0,13982.0,13743.0,13743.0,6.8
2018-01-15 05:00:00,13335.6914,13528.1641,13270.5,13453.9355,13965.333333333334,13982.666666666666,13734.0,13734.0,6.733333333333333
2018-01-15 06:00:00,13453.9355,13492.6807,13326.0,13383.2793,13966.666666666666,13983.333333333334,13725.0,13725.0,6.666666666666667
2018-01-15 07:00:00,13383.2793,13585.5469,13356.0449,13573.1299,13968.0,13984.0,13716.0,13716.0,6.6
2018-01-15 08:00:00,13573.1299,13703.0898,13561.8262,13642.3027,13969.333333333334,13984.666666666666,13707.0,13707.0,6.533333333333333
2018-01-15 09:00:00,13642.3027,13730.9697,13582.9072,13719.7344,13970.666666666666,13985.333333333334,13698.0,13698.0,6.466666666666667
2018-01-15 10:00:00,13719.7344,13756.2432,13604.416000000001,13623.333999999999,13972.0,13986.0,13689.0,13689.0,6.4
2018-01-15 11:00:00,13623.333999999999,13632.3223,13470.3887,13501.8018,13973.333333333334,13986.666666666666,13680.0,13680.0,6.333333333333333
2018-01-15 12:00:00,13501.8018,13572.9424,13410.1484,13526.665,13974.666666666666,13987.333333333334,13671.0,13671.0,6.266666666666667
2018-01-15 13:00:00,13526.665,13647.4395,13503.4551,13619.4297,13976.0,13988.0,13662.0,13662.0,6.2
2018-01-15 14:00:00,13619.4336,13655.0293,13510.9326,13599.9863,13977.333333333334,13988.666666666666,13653.0,13653.0,6.133333333333333
2018-01-15 15:00:00,13599.9863,13800.6816,13595.2432,13749.4004,13978.666666666666,13989.333333333334,13644.0,13644.0,6.066666666666666
2018-01-15 16:00:00,13749.4004,13754.8867,13637.7148,13642.5645,13980.0,13990.0,13635.0,13635.0,6.0
2018-01-15 17:00:00,13642.5645,13667.041000000001,13543.8965,13594.2627,13981.333333333334,13990.666666666666,13626.0,13626.0,5.933333333333334
2018-01-15 18:00:00,13594.2627,13747.5,13575.1221,13668.2021,13982.666666666666,13991.333333333334,13617.0,13617.0,5.866666666666667
2018-01-15 19:00:00,13668.2021,13823.0195,13661.4102,13755.5098,13984.0,13992.0,13608.0,13608.0,5.8
2018-01-15 20:00:00,13755.5098,13793.0,13576.7529,13774.5,13985.333333333334,13992.666666666666,13599.0,13599.0,5.733333333333333
2018-01-15 21:00:00,13774.5,14143.8604,13692.4561,14136.5703,13986.666666666666,13993.333333333334,13590.0,13590.0,5.666666666666667
2018-01-15 22:00:00,14136.5703,14220.3525,14055.5449,14154.3496,13988.0,13994.0,13581.0,13581.0,5.6
2018-01-15 23:00:00,14154.3496,14317.2451,14117.3457,14119.0449,13989.333333333334,13994.666666666666,13572.0,13572.0,5.533333333333333
2018-01-16 00:00:00,14119.0449,14124.2725,14032.0801,14072.8877,13990.666666666666,13995.333333333334,13563.0,13563.0,5.466666666666667
2018-01-16 01:00:00,14072.8877,14172.0938,13982.3398,14153.0,13992.0,13996.0,13554.0,13554.0,5.4
2018-01-16 02:00:00,14153.0,14180.5,13887.75,13904.9004,13993.333333333334,13996.666666666666,13545.0,13545.0,5.333333333333333
2018-01-16 03:00:00,13904.9004,13993.6016,13874.1406,13919.4063,13994.666666666666,13997.333333333334,13536.0,13536.0,5.266666666666667
2018-01-16 04:00:00,13919.4063,13980.0928,13791.4131,13899.9961,13996.0,13998.0,13527.0,13527.0,5.2
2018-01-16 05:00:00,13899.9961,13979.5039,13717.7334,13724.418,13997.333333333334,13998.666666666666,13518.0,13518.0,5.133333333333334
2018-01-16 06:00:00,13724.418,13949.7402,13724.418,13916.8213,13998.666666666666,13999.333333333334,13509.0,13509.0,5.066666666666666
2018-01-16 07:00:00,13916.8213,13956.25,13780.2705,13803.5752,14000.0,14000.0,13500.0,13500.0,5.0
2018-01-16 08:00:00,13803.5752,13828.0723,13463.708,13594.3896,13600.0,13620.0,13220.0,13220.0,43.0
2018-01-16 09:00:00,13594.542,13617.4746,13115.5,13243.6641,13200.0,13330.0,13000.0,13060.0,17.0
2018-01-16 10:00:00,13243.6641,13359.0605,12744.9072,13076.6943,13020.0,13020.0,12600.0,12710.0,37.0
2018-01-16 11:00:00,13076.6943,13203.9229,12743.1406,13173.3379,12990.0,13110.0,12800.0,12800.0,18.0
2018-01-16 12:00:00,13171.0049,13174.293,12815.0645,12928.1836,13030.0,13030.0,12780.0,12786.0,30.0
2018-01-16 13:00:00,12925.2041,13040.2451,12836.5576,13008.8652,13006.0,13030.0,12920.0,12970.0,16.0
2018-01-16 14:00:00,13008.8652,13146.0,12916.6211,13130.1982,13000.0,13100.0,12998.0,13100.0,26.0
2018-01-16 15:00:00,13130.1982,13190.4697,13049.9941,13158.3203,13073.0,13100.0,13073.0,13100.0,8.0
2018-01-16 16:00:00,13158.9434,13225.4541,12452.208,12497.6016,13053.0,13053.0,11790.0,11823.0,103.0
2018-01-16 17:00:00,12497.6016,12639.083999999999,11531.8525,12259.5322,11770.0,12220.0,11650.0,12080.0,71.0
2018-01-16 18:00:00,12256.5469,12265.5674,11199.0742,11451.2041,12000.0,12000.0,11120.0,11860.0,82.0
2018-01-16 19:00:00,11454.8594,12037.1406,11429.3691,11804.998,11850.0,12060.0,11750.0,12060.0,34.0
2018-01-16 20:00:00,11804.998,12237.3076,11804.998,12234.8301,11990.0,12260.0,11990.0,12100.0,19.0
2018-01-16 21:00:00,12233.0801,12252.9648,11827.4863,12110.6855,12000.0,12160.0,11900.0,12160.0,17.0
2018-01-16 22:00:00,12110.6855,12230.458999999999,11457.5449,11633.5771,11950.0,12040.0,11520.0,12040.0,30.0
2018-01-16 23:00:00,11634.5498,12165.2793,11502.0547,11980.0234,12100.0,12170.0,11920.0,12000.0,22.0
2018-01-17 00:00:00,11980.0293,12368.4521,11924.8994,12296.4131,12070.0,12300.0,12070.0,12250.0,10.0
2018-01-17 01:00:00,12296.4131,12353.6895,11909.9609,12039.1133,12000.0,12050.0,11443.0,11610.0,73.0
2018-01-17 02:00:00,12039.1133,12077.9717,11365.9404,11396.9531,11540.0,11650.0,11180.0,11530.0,64.0
2018-01-17 03:00:00,11396.9531,11558.8945,11069.0205,11527.6914,11440.0,11830.0,11399.0,11735.0,57.0
2018-01-17 04:00:00,11527.6914,11885.7305,11514.418,11549.6094,11800.0,11870.0,11500.0,11630.0,42.0
2018-01-17 05:00:00,11539.5449,11695.9863,10952.4199,11089.0059,11500.0,11580.0,11030.0,11340.0,17.0
2018-01-17 06:00:00,11089.0059,11280.1445,10310.4648,10719.9961,11000.0,11164.0,10300.0,10300.0,94.0
2018-01-17 07:00:00,10715.7734,11247.6738,10050.2012,11247.6738,10400.0,11520.0,10250.0,11520.0,52.0
2018-01-17 08:00:00,11247.6738,11549.3184,10837.8057,11392.5742,11350.0,11750.0,11350.0,11500.0,18.0
2018-01-17 09:00:00,11392.5742,11792.7441,11089.166000000001,11140.1445,11420.0,11420.0,11180.0,11350.0,10.0
2018-01-17 10:00:00,11140.1445,11603.2539,11126.1699,11314.9043,11240.0,11275.0,11090.0,11240.0,9.0
2018-01-17 11:00:00,11314.9043,11446.1338,10822.9707,10992.5098,11060.0,11130.0,11000.0,11130.0,8.0
2018-01-17 12:00:00,10992.5098,11074.7627,10536.4844,10917.4102,10900.0,10960.0,10820.0,10880.0,8.0
2018-01-17 13:00:00,10917.4102,11320.9902,10649.5508,11134.1914,11260.0,11400.0,11000.0,11030.0,15.0
