,price_close,price_high,price_low,price_open,time_close,time_open,time_period_end,time_period_start,trades_count,volume_traded
103,1124.62,1126.86,1096.01,1113.9,2017-02-21T23:57:05.0000000Z,2017-02-21T12:00:03.0000000Z,2017-02-22T00:00:00.0000000Z,2017-02-21T12:00:00.0000000Z,5169,4753.703870346
104,1120.0,1127.0,1098.16,1124.83,2017-02-22T11:59:56.0000000Z,2017-02-22T00:02:48.0000000Z,2017-02-22T12:00:00.0000000Z,2017-02-22T00:00:00.0000000Z,3419,4211.023253758
105,1130.01,1143.0,1119.0,1120.0,2017-02-22T23:59:48.0000000Z,2017-02-22T12:00:03.0000000Z,2017-02-23T00:00:00.0000000Z,2017-02-22T12:00:00.0000000Z,5809,7451.915011896
106,1150.92,1153.8,1120.73,1130.02,2017-02-23T11:59:59.0000000Z,2017-02-23T00:00:04.0000000Z,2017-02-23T12:00:00.0000000Z,2017-02-23T00:00:00.0000000Z,3422,4836.97367773
107,1188.11,1193.92,1147.0,1150.49,2017-02-23T23:59:45.0000000Z,2017-02-23T12:00:04.0000000Z,2017-02-24T00:00:00.0000000Z,2017-02-23T12:00:00.0000000Z,6174,6916.264882448
108,1167.14,1220.0,1091.1,1183.53,2017-02-24T11:59:38.0000000Z,2017-02-24T00:00:00.0000000Z,2017-02-24T12:00:00.0000000Z,2017-02-24T00:00:00.0000000Z,8439,13627.093489145
109,1180.14,1206.73,1164.5,1167.15,2017-02-24T23:59:22.0000000Z,2017-02-24T12:00:15.0000000Z,2017-02-25T00:00:00.0000000Z,2017-02-24T12:00:00.0000000Z,4754,5960.225398356
110,1182.52,1184.73,1170.73,1180.05,2017-02-25T11:59:45.0000000Z,2017-02-25T00:00:43.0000000Z,2017-02-25T12:00:00.0000000Z,2017-02-25T00:00:00.0000000Z,1912,1647.916296738
111,1152.2,1182.51,1127.0,1181.0,2017-02-25T23:59:20.0000000Z,2017-02-25T12:00:03.0000000Z,2017-02-26T00:00:00.0000000Z,2017-02-25T12:00:00.0000000Z,3668,4590.521333648
112,1170.27,1177.99,1133.0,1152.11,2017-02-26T11:58:42.0000000Z,2017-02-26T00:00:56.0000000Z,2017-02-26T12:00:00.0000000Z,2017-02-26T00:00:00.0000000Z,1833,1515.675462647
113,1179.05,1184.97,1165.49,1170.27,2017-02-26T23:59:36.0000000Z,2017-02-26T12:00:05.0000000Z,2017-02-27T00:00:00.0000000Z,2017-02-26T12:00:00.0000000Z,2445,2020.81075169
114,1182.1,1193.32,1169.0,1180.96,2017-02-27T11:59:40.0000000Z,2017-02-27T00:00:07.0000000Z,2017-02-27T12:00:00.0000000Z,2017-02-27T00:00:00.0000000Z,2535,1739.932496928
115,1194.64,1197.99,1171.0,1185.73,2017-02-27T23:59:42.0000000Z,2017-02-27T12:00:05.0000000Z,2017-02-28T00:00:00.0000000Z,2017-02-27T12:00:00.0000000Z,2945,2899.993092839
116,1185.52,1209.99,1176.27,1194.88,2017-02-28T11:59:08.0000000Z,2017-02-28T00:00:06.0000000Z,2017-02-28T12:00:00.0000000Z,2017-02-28T00:00:00.0000000Z,3618,4202.934076678
117,1191.21,1200.0,1179.0,1185.53,2017-02-28T23:59:41.0000000Z,2017-02-28T12:00:06.0000000Z,2017-03-01T00:00:00.0000000Z,2017-02-28T12:00:00.0000000Z,2690,3359.540018107
118,1202.23,1205.06,1188.3,1191.16,2017-03-01T11:59:53.0000000Z,2017-03-01T00:00:17.0000000Z,2017-03-01T12:00:00.0000000Z,2017-03-01T00:00:00.0000000Z,2105,2327.089063768
119,1226.39,1231.0,1202.23,1202.23,2017-03-01T23:59:44.0000000Z,2017-03-01T12:00:53.0000000Z,2017-03-02T00:00:00.0000000Z,2017-03-01T12:00:00.0000000Z,3814,3685.976759126
120,1234.0,1234.0,1215.0,1228.0,2017-03-02T11:59:59.0000000Z,2017-03-02T00:00:19.0000000Z,2017-03-02T12:00:00.0000000Z,2017-03-02T00:00:00.0000000Z,3518,1889.010176038
121,1257.6,1283.25,1228.33,1232.0,2017-03-02T23:59:59.0000000Z,2017-03-02T12:00:25.0000000Z,2017-03-03T00:00:00.0000000Z,2017-03-02T12:00:00.0000000Z,5092,5870.651511048
122,1290.99,1298.0,1255.0,1256.32,2017-03-03T11:59:16.0000000Z,2017-03-03T00:02:22.0000000Z,2017-03-03T12:00:00.0000000Z,2017-03-03T00:00:00.0000000Z,2275,2768.450405458
123,1285.33,1294.43,1257.0,1290.99,2017-03-03T23:59:02.0000000Z,2017-03-03T12:00:08.0000000Z,2017-03-04T00:00:00.0000000Z,2017-03-03T12:00:00.0000000Z,2908,4777.026797658
124,1268.21,1289.55,1268.2,1287.38,2017-03-04T11:59:16.0000000Z,2017-03-04T00:01:29.0000000Z,2017-03-04T12:00:00.0000000Z,2017-03-04T00:00:00.0000000Z,1805,1306.125884849
125,1260.0,1276.95,1230.0,1269.92,2017-03-04T23:59:52.0000000Z,2017-03-04T12:00:56.0000000Z,2017-03-05T00:00:00.0000000Z,2017-03-04T12:00:00.0000000Z,3272,3645.106220169
126,1249.99,1262.34,1240.0,1260.0,2017-03-05T11:59:45.0000000Z,2017-03-05T00:00:09.0000000Z,2017-03-05T12:00:00.0000000Z,2017-03-05T00:00:00.0000000Z,2323,1279.175131979
127,1273.0,1275.0,1247.05,1249.62,2017-03-05T23:59:51.0000000Z,2017-03-05T12:00:34.0000000Z,2017-03-06T00:00:00.0000000Z,2017-03-05T12:00:00.0000000Z,2784,1746.842262679
