,price_close,price_high,price_low,price_open,time_close,time_open,time_period_end,time_period_start,trades_count,volume_traded
86,46.75,48.68,46.75,47.93,2017-08-10T23:57:25.0000000Z,2017-08-10T12:09:21.0000000Z,2017-08-11T00:00:00.0000000Z,2017-08-10T12:00:00.0000000Z,413,4809.99659318
87,46.9,47.94,46.22,46.79,2017-08-11T11:57:34.0000000Z,2017-08-11T00:00:36.0000000Z,2017-08-11T12:00:00.0000000Z,2017-08-11T00:00:00.0000000Z,559,9304.72126164
88,46.87,47.97,45.64,46.91,2017-08-11T23:50:33.0000000Z,2017-08-11T12:00:24.0000000Z,2017-08-12T00:00:00.0000000Z,2017-08-11T12:00:00.0000000Z,738,12645.71396191
89,46.59,47.34,46.0,46.8,2017-08-12T11:59:24.0000000Z,2017-08-12T00:17:03.0000000Z,2017-08-12T12:00:00.0000000Z,2017-08-12T00:00:00.0000000Z,646,13599.63100881
90,46.23,47.54,45.71,46.67,2017-08-12T23:36:49.0000000Z,2017-08-12T12:01:30.0000000Z,2017-08-13T00:00:00.0000000Z,2017-08-12T12:00:00.0000000Z,815,15913.1113905
91,46.36,47.42,43.62,46.19,2017-08-13T11:59:36.0000000Z,2017-08-13T00:02:29.0000000Z,2017-08-13T12:00:00.0000000Z,2017-08-13T00:00:00.0000000Z,2283,40644.82411792
92,45.05,46.85,44.75,46.41,2017-08-13T23:58:08.0000000Z,2017-08-13T12:01:25.0000000Z,2017-08-14T00:00:00.0000000Z,2017-08-13T12:00:00.0000000Z,610,8974.56644754
93,45.29,46.2,44.51,45.34,2017-08-14T11:52:25.0000000Z,2017-08-14T00:00:38.0000000Z,2017-08-14T12:00:00.0000000Z,2017-08-14T00:00:00.0000000Z,335,4068.39311514
94,45.3,46.0,44.44,45.24,2017-08-14T23:53:48.0000000Z,2017-08-14T12:00:51.0000000Z,2017-08-15T00:00:00.0000000Z,2017-08-14T12:00:00.0000000Z,626,9939.70220538
95,42.13,45.67,41.15,45.61,2017-08-15T11:49:23.0000000Z,2017-08-15T00:06:40.0000000Z,2017-08-15T12:00:00.0000000Z,2017-08-15T00:00:00.0000000Z,1562,30520.37578727
96,42.86,44.3,41.91,42.38,2017-08-15T23:43:00.0000000Z,2017-08-15T12:00:11.0000000Z,2017-08-16T00:00:00.0000000Z,2017-08-15T12:00:00.0000000Z,1879,26786.26465785
97,42.7,43.28,42.01,43.12,2017-08-16T11:59:58.0000000Z,2017-08-16T00:03:41.0000000Z,2017-08-16T12:00:00.0000000Z,2017-08-16T00:00:00.0000000Z,432,3976.35549865
98,43.95,44.9,41.89,42.69,2017-08-16T23:45:04.0000000Z,2017-08-16T12:00:04.0000000Z,2017-08-17T00:00:00.0000000Z,2017-08-16T12:00:00.0000000Z,2263,49610.140715458
99,44.5,44.86,43.27,43.75,2017-08-17T11:59:20.0000000Z,2017-08-17T00:05:09.0000000Z,2017-08-17T12:00:00.0000000Z,2017-08-17T00:00:00.0000000Z,482,6485.81470296
100,43.77,44.68,43.0,44.62,2017-08-17T23:51:29.0000000Z,2017-08-17T12:01:00.0000000Z,2017-08-18T00:00:00.0000000Z,2017-08-17T12:00:00.0000000Z,649,9863.13953087
101,47.0,48.0,43.13,43.78,2017-08-18T11:59:11.0000000Z,2017-08-18T00:18:46.0000000Z,2017-08-18T12:00:00.0000000Z,2017-08-18T00:00:00.0000000Z,1588,28383.87391255
102,46.85,47.13,43.51,46.87,2017-08-18T23:58:11.0000000Z,2017-08-18T12:00:55.0000000Z,2017-08-19T00:00:00.0000000Z,2017-08-18T12:00:00.0000000Z,1965,28197.49903283
103,42.99,46.49,42.99,46.49,2017-08-19T11:59:50.0000000Z,2017-08-19T00:08:45.0000000Z,2017-08-19T12:00:00.0000000Z,2017-08-19T00:00:00.0000000Z,498,8498.192590959
104,44.98,44.98,42.99,42.99,2017-08-19T22:40:24.0000000Z,2017-08-19T12:00:16.0000000Z,2017-08-20T00:00:00.0000000Z,2017-08-19T12:00:00.0000000Z,548,6639.9247956
105,44.25,44.82,43.36,44.12,2017-08-20T11:59:32.0000000Z,2017-08-20T00:12:29.0000000Z,2017-08-20T12:00:00.0000000Z,2017-08-20T00:00:00.0000000Z,195,2047.57842642
106,45.63,47.26,43.62,44.32,2017-08-20T23:56:03.0000000Z,2017-08-20T12:03:27.0000000Z,2017-08-21T00:00:00.0000000Z,2017-08-20T12:00:00.0000000Z,495,5040.91760325
107,46.32,46.82,45.02,45.9,2017-08-21T11:59:53.0000000Z,2017-08-21T00:25:31.0000000Z,2017-08-21T12:00:00.0000000Z,2017-08-21T00:00:00.0000000Z,551,7158.359485809
108,47.66,48.73,45.88,46.34,2017-08-21T23:59:59.0000000Z,2017-08-21T12:00:03.0000000Z,2017-08-22T00:00:00.0000000Z,2017-08-21T12:00:00.0000000Z,1589,19185.06251167
109,45.44,47.67,44.32,47.67,2017-08-22T11:57:34.0000000Z,2017-08-22T00:00:09.0000000Z,2017-08-22T12:00:00.0000000Z,2017-08-22T00:00:00.0000000Z,2040,28323.649958509
