btcdate,btcbegin,btchigh,btclow,btcend,cboedate,cboebegin,cboehigh,cboelow,cboeend,cboevolumn
2018/1/23 19:00,10477.4492,10601.3555,10279.2227,10357.2891,2018/1/23 19:00,10330 ,10430 ,10320 ,10430 ,5 
2018/1/23 18:00,10692.6016,10728.0762,10434.6445,10477.4492,2018/1/23 18:00,,,,,
2018/1/23 17:00,10307.4941,10745.1484,10218.6543,10692.6016,2018/1/23 17:00,10650 ,10770 ,10650 ,10770 ,6 
2018/1/23 16:00,10330.9551,10405.1836,10181.3428,10307.4941,2018/1/23 16:00,10490 ,10490 ,10490 ,10490 ,5 
2018/1/23 15:00,10422.1699,10604.3066,10257.5293,10330.9551,2018/1/23 15:00,10450 ,10450 ,10290 ,10290 ,16 
2018/1/23 14:00,10589.9961,10619.9863,10290.4492,10422.1699,2018/1/23 14:00,10390 ,10550 ,10350 ,10550 ,13 
2018/1/23 13:00,10847.2539,10933.5781,10566.5,10589.9961,2018/1/23 13:00,10800 ,10800 ,10330 ,10410 ,25 
2018/1/23 12:00,10772.9746,10980.5,10772.9746,10847.2539,2018/1/23 12:00,10920 ,10920 ,10920 ,10920 ,1 
2018/1/23 11:00,10691.4199,10850.541,10662.1377,10772.9746,2018/1/23 11:00,10800 ,10840 ,10800 ,10840 ,6 
2018/1/23 10:00,10822.4707,10956.4199,10681.7129,10691.4199,2018/1/23 10:00,10800 ,10830 ,10800 ,10830 ,2 
2018/1/23 9:00,10783.7012,10866.8418,10642.834,10821.5,2018/1/23 9:00,10810 ,11000 ,10764 ,11000 ,9 
2018/1/23 8:00,10663.8457,10869.2598,10576.6152,10783.7012,2018/1/23 8:00,10740 ,10820 ,10740 ,10820 ,3 
2018/1/23 7:00,10354,10670,10316.123,10663.8457,2018/1/23 7:00,10380 ,10730 ,10380 ,10690 ,18 
2018/1/23 6:00,10397.5391,10449.7988,10039.8232,10354,2018/1/23 6:00,10090 ,10502 ,10050 ,10490 ,11 
2018/1/23 5:00,10607.7949,10617.666,10292.041,10397.5391,2018/1/23 5:00,10490 ,10490 ,10160 ,10270 ,18 
2018/1/23 4:00,10453.0059,10616.4063,10399.9541,10607.7949,2018/1/23 4:00,10440 ,10640 ,10270 ,10310 ,27 
2018/1/23 3:00,10581.6152,10658.4648,10423.4004,10453.0059,2018/1/23 3:00,10510 ,10570 ,10390 ,10530 ,27 
2018/1/23 2:00,10507.9961,10751.9961,10507.9961,10581.6152,2018/1/23 2:00,10730 ,10730 ,10520 ,10680 ,9 
2018/1/23 1:00,10402.3984,10665.5254,10347.4453,10507.9961,2018/1/23 1:00,10600 ,10690 ,10600 ,10600 ,24 
2018/1/23 0:00,10655.9063,10712.9297,10230.0762,10402.3984,2018/1/23 0:00,10620 ,10620 ,10330 ,10500 ,10 
2018/1/22 23:00,10628.3555,10855.9355,10515.0156,10655.9063,2018/1/22 23:00,10860 ,10860 ,10510 ,10640 ,17 
2018/1/22 22:00,11314.5957,11314.5957,10391.1279,10628.3555,2018/1/22 22:00,10690 ,10780 ,10420 ,10700 ,42 
2018/1/22 21:00,11304.9707,11363.6992,11210.4131,11314.5957,2018/1/22 21:00,11050 ,11050 ,10640 ,10640 ,24 
2018/1/22 20:00,11721.4395,11745.0645,11303.9434,11304.9707,2018/1/22 20:00,11600 ,11600 ,11320 ,11320 ,23 
2018/1/22 19:00,11737.3242,11762.6152,11651,11721.4395,2018/1/22 19:00,,,,,
2018/1/22 18:00,11728.7949,11873.8105,11607.0811,11737.2305,2018/1/22 18:00,11860 ,11860 ,11720 ,11720 ,3 
2018/1/22 17:00,11743.3594,11886.5,11668.6602,11728.7949,2018/1/22 17:00,11760 ,11760 ,11760 ,11760 ,1 
2018/1/22 16:00,11618.9688,11772.2188,11522.2441,11743.3594,2018/1/22 16:00,,,,,
2018/1/22 15:00,11464.9473,11672.4717,11442.3555,11618.9688,2018/1/22 15:00,11650 ,11660 ,11650 ,11660 ,2 
2018/1/22 14:00,11617.6992,11623.3359,11386.5928,11470.9863,2018/1/22 14:00,11500 ,11640 ,11480 ,11640 ,10 
2018/1/22 13:00,11502.5508,11760.5,11498.6455,11619.4102,2018/1/22 12:00,,,,,
2018/1/22 12:00,11568,11568,11410.8184,11502.5508,2018/1/22 12:00,11560 ,11730 ,11560 ,11730 ,2 
2018/1/22 11:00,11442.0605,11580.4395,11243.2764,11568,2018/1/22 11:00,11550 ,11550 ,11530 ,11530 ,2 
2018/1/22 10:00,11698.9355,11704.9922,11359.1211,11442.0605,2018/1/22 10:00,,,,,
2018/1/22 9:00,11524.3516,11701.5254,11471.0059,11698.875,2018/1/22 9:00,11760 ,11770 ,11730 ,11730 ,7 
2018/1/22 8:00,11229.9746,11524.3516,11212.2344,11524.3516,2018/1/22 8:00,11560 ,11560 ,11560 ,11560 ,1 
2018/1/22 7:00,11366.6152,11473.9961,11189.334,11229.9746,2018/1/22 7:00,11480 ,11480 ,11300 ,11450 ,8 
2018/1/22 6:00,11146.2539,11373.8262,11146.2539,11366.6152,2018/1/22 6:00,,,,,
2018/1/22 5:00,11494.5703,11533.8359,11105.8984,11146.2539,2018/1/22 5:00,,,,,
2018/1/22 4:00,11503.668,11646.459,11431.3799,11494.5703,2018/1/22 4:00,,,,,
2018/1/22 3:00,11436.9961,11516.2949,11293.6895,11503.668,2018/1/22 3:00,,,,,
2018/1/20 6:00,11402.7578,11560.8242,11332.8223,11366.6055,2018/1/20 6:00,,,,,
2018/1/20 5:00,11279.9707,11474.2246,11198.6289,11402.7578,2018/1/20 5:00,11350 ,11550 ,11350 ,11370 ,15 
2018/1/20 4:00,11266.3418,11359,11165.0059,11279.9707,2018/1/20 4:00,11250 ,11360 ,11250 ,11360 ,6 
2018/1/20 3:00,11272.0742,11339.3457,11059.5098,11266.3418,2018/1/20 3:00,11190 ,11340 ,11180 ,11340 ,7 
2018/1/20 2:00,11665.5801,11679.5391,11205.085,11272.0742,2018/1/20 2:00,11500 ,11500 ,11300 ,11300 ,7 
2018/1/20 1:00,11556.0674,11735.2695,11551.4941,11665.5801,2018/1/20 1:00,11740 ,11810 ,11550 ,11550 ,8 
2018/1/20 0:00,11501.3594,11686.3984,11445.1807,11556.0674,2018/1/20 0:00,11670 ,11770 ,11590 ,11770 ,4 
2018/1/19 23:00,11750.0059,11835.4746,11429.1396,11501.3594,2018/1/19 23:00,11750 ,11750 ,11540 ,11720 ,9 
2018/1/19 22:00,11895.5449,12000.5996,11721.1855,11750.0059,2018/1/19 22:00,11750 ,11870 ,11750 ,11760 ,12 
2018/1/19 21:00,11789.4844,12020.5,11766.2129,11895.5449,2018/1/19 21:00,12000 ,12000 ,11900 ,11900 ,7 
2018/1/19 20:00,11910.5488,11910.5488,11695.4648,11789.4844,2018/1/19 20:00,11830 ,11900 ,11830 ,11900 ,3 
2018/1/19 19:00,11695.1992,11925.1523,11653.8945,11910.5488,2018/1/19 19:00,11987 ,11987 ,11930 ,11950 ,5 
2018/1/19 18:00,11727.4648,11856.873,11620.625,11695.1934,2018/1/19 18:00,11720 ,11940 ,11720 ,11940 ,3 
2018/1/19 17:00,11441.5898,11892.6133,11251.9688,11727.4648,2018/1/19 17:00,11880 ,11910 ,11800 ,11800 ,8 
2018/1/19 16:00,11585.7383,11611.377,11369.8398,11441.5898,2018/1/19 16:00,11420 ,11770 ,11250 ,11770 ,20 
2018/1/19 15:00,11415.3594,11658.3984,11336.5273,11585.7383,2018/1/19 15:00,,,,,
2018/1/19 14:00,11435.0293,11551.8789,11292.2354,11415.3594,2018/1/19 14:00,,,,,
2018/1/19 13:00,11203.8379,11529.5996,11082.5391,11435.0371,2018/1/19 13:00,11100 ,11580 ,11100 ,11580 ,20 
2018/1/19 12:00,11132.3848,11279.7402,11053.8848,11203.8379,2018/1/19 12:00,11270 ,11270 ,11060 ,11060 ,6 
2018/1/19 11:00,11497.3789,11538.8496,11094.8477,11132.3848,2018/1/19 11:00,11280 ,11280 ,11130 ,11230 ,3 
2018/1/19 10:00,11540.1055,11629.1484,11388.0469,11497.3789,2018/1/19 10:00,11420 ,11420 ,11420 ,11420 ,1 
2018/1/19 9:00,11285.4492,11596.5645,11223.332,11540.1055,2018/1/19 9:00,11380 ,11550 ,11380 ,11550 ,3 
2018/1/19 8:00,11319.7637,11382.9551,11104.5098,11285.4492,2018/1/19 8:00,11180 ,11450 ,11160 ,11450 ,15 
2018/1/19 7:00,11605.5,11605.5039,11091.8994,11319.7637,2018/1/19 7:00,11420 ,11420 ,11420 ,11420 ,2 
2018/1/19 6:00,11822.0098,11889.2344,11424.7578,11605.5,2018/1/19 6:00,11470 ,11470 ,11240 ,11240 ,6 
2018/1/19 5:00,11827.5,11997,11711.0156,11822.0098,2018/1/19 5:00,11990 ,12080 ,11860 ,11880 ,10 
2018/1/19 4:00,11809.9961,11839.9961,11572.04,11827.5,2018/1/19 4:00,11830 ,11960 ,11820 ,11960 ,26 
2018/1/19 3:00,11531.6699,11809.9961,11497.9268,11809.9961,2018/1/19 3:00,11730 ,11880 ,11730 ,11880 ,8 
2018/1/19 2:00,11785.7461,11896.2754,11528.709,11531.6699,2018/1/19 2:00,11770 ,11770 ,11520 ,11650 ,18 
2018/1/19 1:00,12059.3555,12062.4355,11670.8594,11785.7461,2018/1/19 1:00,11780 ,11860 ,11720 ,11860 ,14 
2018/1/19 0:00,11967.7441,12138.5,11869.0078,12059.3555,2018/1/19 0:00,12001 ,12054 ,11770 ,11770 ,29 
2018/1/18 23:00,11717.1152,11967.7441,11693.6719,11967.7441,2018/1/18 23:00,11870 ,12200 ,11850 ,11920 ,101 
2018/1/18 22:00,11720.8398,11924.2148,11542.5371,11717.1152,2018/1/18 22:00,11720 ,11900 ,11700 ,11700 ,17 
2018/1/18 21:00,11571.666,11981.4805,11561.6992,11720.8398,2018/1/18 21:00,12000 ,12000 ,11590 ,11690 ,34 
2018/1/18 20:00,11333.584,11642.9961,11333.584,11572.3555,2018/1/18 20:00,11590 ,11870 ,11590 ,11830 ,8 
2018/1/18 19:00,11246.0254,11389.9863,11177.418,11333.584,2018/1/18 19:00,11540 ,11600 ,11540 ,11600 ,4 
2018/1/18 18:00,10894.5,11398.5586,10863.0488,11246.0254,2018/1/18 18:00,11250 ,11320 ,11170 ,11320 ,16 
2018/1/18 17:00,10749.2754,10988.8398,10711.4824,10894.5,2018/1/18 17:00,,,,,
2018/1/18 16:00,11182.0059,11239.7148,10699.4551,10749.2754,2018/1/18 16:00,10950 ,10950 ,10830 ,10900 ,7 
2018/1/18 15:00,11038.5664,11345.875,11027.957,11182.0059,2018/1/18 15:00,11000 ,11000 ,10900 ,10930 ,10 
2018/1/18 14:00,11145.0156,11217.916,10868.3828,11038.5664,2018/1/18 14:00,,,,,
2018/1/18 13:00,11370.4902,11589.7188,11106.5137,11145.0156,2018/1/18 13:00,11250 ,11250 ,11170 ,11170 ,5 
2018/1/18 12:00,11758.1455,11796.7813,11328.2148,11370.4902,2018/1/18 12:00,11570 ,11570 ,11480 ,11520 ,11 
2018/1/18 11:00,11534.1602,11791.4355,11447.5967,11758.0947,2018/1/18 11:00,11690 ,11790 ,11670 ,11780 ,14 
2018/1/18 10:00,11299.9961,11613.2949,11168.4902,11534.1602,2018/1/18 10:00,11660 ,11750 ,11400 ,11750 ,19 
2018/1/18 9:00,11199.6055,11299.9961,10888.5781,11299.9961,2018/1/18 9:00,11200 ,11660 ,11200 ,11660 ,9 
2018/1/18 8:00,11168.8848,11337.6348,10766.4297,11199.6055,2018/1/18 8:00,11170 ,11330 ,10980 ,10980 ,5 
2018/1/18 7:00,11376.6914,11612.7754,11087.5449,11168.8848,2018/1/18 7:00,11320 ,11330 ,10930 ,11050 ,32 
2018/1/18 6:00,10924.4102,11422.666,10701.0801,11376.6855,2018/1/18 6:00,11300 ,11500 ,11250 ,11300 ,12 
2018/1/18 5:00,10494.6348,10994.5293,10386.21,10924.4102,2018/1/18 5:00,10750 ,11120 ,10720 ,10820 ,35 
2018/1/18 4:00,9805.5,10619.5,9805.5,10494.6348,2018/1/18 4:00,10200 ,10910 ,10200 ,10882 ,27 
2018/1/18 3:00,10102.043,10128.042,9786.9844,9805.5,2018/1/18 3:00,10060 ,10330 ,9956 ,10200 ,32 
2018/1/18 2:00,10330.5938,10493.1055,9904.4883,10102.043,2018/1/18 2:00,10200 ,10240 ,9960 ,10021 ,18 
2018/1/18 1:00,9507.7227,10339.6123,9502.7207,10330.5938,2018/1/18 1:00,10040 ,10460 ,9970 ,10230 ,26 
2018/1/18 0:00,9406.7109,9765.3994,9185.6025,9507.7227,2018/1/18 0:00,9380 ,10150 ,9310 ,10150 ,56 
2018/1/17 23:00,10039.9775,10174.2998,9395.208,9410.583,2018/1/17 23:00,9810 ,9840 ,9390 ,9420 ,235 
2018/1/17 22:00,10405.9277,10523.1846,10039.6084,10039.9775,2018/1/17 22:00,10520 ,10520 ,9800 ,9850 ,76 
2018/1/17 21:00,10200.3438,10779.5771,10051.416,10405.9277,2018/1/17 21:00,10710 ,10720 ,10495 ,10600 ,23 
2018/1/17 20:00,10073.4941,10629.0195,10007.5049,10198.875,2018/1/17 20:00,10450 ,10640 ,10030 ,10640 ,9 
2018/1/17 19:00,10619.8848,10619.8848,10066.5,10073.4941,2018/1/17 19:00,10210 ,10610 ,10150 ,10530 ,15 
2018/1/17 18:00,10970.9961,10970.9961,10416.8721,10619.8848,2018/1/17 18:00,10940 ,10950 ,10200 ,10220 ,38 
2018/1/17 17:00,11236.5684,11240.9551,10810.4541,10970.9961,2018/1/17 17:00,11100 ,11100 ,10800 ,10940 ,14 
2018/1/17 16:00,11275.3145,11378.5098,11130.0059,11236.5684,2018/1/17 16:00,11300 ,11301 ,10910 ,11020 ,94 
2018/1/17 15:00,11141.5391,11492.7598,11117.1172,11275.3145,2018/1/17 15:00,11580 ,11600 ,11300 ,11300 ,23 
2018/1/17 14:00,11134.1914,11243.9961,10893.918,11141.5391,2018/1/17 14:00,11170 ,11500 ,11054 ,11470 ,17 
2018/1/17 13:00,10917.4102,11320.9902,10649.5508,11134.1914,2018/1/17 13:00,11260 ,11400 ,11000 ,11030 ,15 
2018/1/17 12:00,10992.5098,11074.7627,10536.4844,10917.4102,2018/1/17 12:00,10900 ,10960 ,10820 ,10880 ,8 
2018/1/17 11:00,11314.9043,11446.1338,10822.9707,10992.5098,2018/1/17 11:00,11060 ,11130 ,11000 ,11130 ,8 
2018/1/17 10:00,11140.1445,11603.2539,11126.1699,11314.9043,2018/1/17 10:00,,,,,
2018/1/17 9:00,11392.5742,11792.7441,11089.166,11140.1445,2018/1/17 9:00,11420 ,11420 ,11180 ,11350 ,10 
2018/1/17 8:00,11247.6738,11549.3184,10837.8057,11392.5742,2018/1/17 8:00,11350 ,11750 ,11350 ,11500 ,18 
2018/1/17 7:00,10715.7734,11247.6738,10050.2012,11247.6738,2018/1/17 7:00,10400 ,11520 ,10250 ,11520 ,52 
2018/1/17 6:00,11089.0059,11280.1445,10310.4648,10719.9961,2018/1/17 6:00,11000 ,11164 ,10300 ,10300 ,94 
2018/1/17 5:00,11539.5449,11695.9863,10952.4199,11089.0059,2018/1/17 5:00,11500 ,11580 ,11030 ,11340 ,17 
2018/1/17 4:00,11527.6914,11885.7305,11514.418,11549.6094,2018/1/17 4:00,11800 ,11870 ,11500 ,11630 ,42 
2018/1/17 3:00,11396.9531,11558.8945,11069.0205,11527.6914,2018/1/17 3:00,11440 ,11830 ,11399 ,11735 ,57 
2018/1/17 2:00,12039.1133,12077.9717,11365.9404,11396.9531,2018/1/17 2:00,11540 ,11650 ,11180 ,11530 ,64 
2018/1/17 1:00,12296.4131,12353.6895,11909.9609,12039.1133,2018/1/17 1:00,12000 ,12050 ,11443 ,11610 ,73 
2018/1/17 0:00,11980.0293,12368.4521,11924.8994,12296.4131,2018/1/17 0:00,12070 ,12300 ,12070 ,12250 ,10 
2018/1/16 23:00,11634.5498,12165.2793,11502.0547,11980.0234,2018/1/16 23:00,12100 ,12170 ,11920 ,12000 ,22 
2018/1/16 22:00,12110.6855,12230.459,11457.5449,11633.5771,2018/1/16 22:00,11950 ,12040 ,11520 ,12040 ,30 
2018/1/16 21:00,12233.0801,12252.9648,11827.4863,12110.6855,2018/1/16 21:00,12000 ,12160 ,11900 ,12160 ,17 
2018/1/16 20:00,11804.998,12237.3076,11804.998,12234.8301,2018/1/16 20:00,11990 ,12260 ,11990 ,12100 ,19 
2018/1/16 19:00,11454.8594,12037.1406,11429.3691,11804.998,2018/1/16 19:00,11850 ,12060 ,11750 ,12060 ,34 
2018/1/16 18:00,12256.5469,12265.5674,11199.0742,11451.2041,2018/1/16 18:00,12000 ,12000 ,11120 ,11860 ,82 
2018/1/16 17:00,12497.6016,12639.084,11531.8525,12259.5322,2018/1/16 17:00,11770 ,12220 ,11650 ,12080 ,71 
2018/1/16 16:00,13158.9434,13225.4541,12452.208,12497.6016,2018/1/16 16:00,13053 ,13053 ,11790 ,11823 ,103 
2018/1/16 15:00,13130.1982,13190.4697,13049.9941,13158.3203,2018/1/16 15:00,13073 ,13100 ,13073 ,13100 ,8 
2018/1/16 14:00,13008.8652,13146,12916.6211,13130.1982,2018/1/16 14:00,13000 ,13100 ,12998 ,13100 ,26 
2018/1/16 13:00,12925.2041,13040.2451,12836.5576,13008.8652,2018/1/16 13:00,13006 ,13030 ,12920 ,12970 ,16 
2018/1/16 12:00,13171.0049,13174.293,12815.0645,12928.1836,2018/1/16 12:00,13030 ,13030 ,12780 ,12786 ,30 
2018/1/16 11:00,13076.6943,13203.9229,12743.1406,13173.3379,2018/1/16 11:00,12990 ,13110 ,12800 ,12800 ,18 
2018/1/16 10:00,13243.6641,13359.0605,12744.9072,13076.6943,2018/1/16 10:00,13020 ,13020 ,12600 ,12710 ,37 
2018/1/16 9:00,13594.542,13617.4746,13115.5,13243.6641,2018/1/16 9:00,13200 ,13330 ,13000 ,13060 ,17 
2018/1/16 8:00,13803.5752,13828.0723,13463.708,13594.3896,2018/1/16 8:00,13600 ,13620 ,13220 ,13220 ,43 
2018/1/16 7:00,13916.8213,13956.25,13780.2705,13803.5752,2018/1/16 7:00,14000 ,14000 ,13500 ,13500 ,5 
2018/1/16 6:00,13724.418,13949.7402,13724.418,13916.8213,2018/1/16 6:00,,,,,
2018/1/16 5:00,13899.9961,13979.5039,13717.7334,13724.418,2018/1/16 5:00,,,,,
2018/1/16 4:00,13919.4063,13980.0928,13791.4131,13899.9961,2018/1/16 4:00,,,,,
2018/1/16 3:00,13904.9004,13993.6016,13874.1406,13919.4063,2018/1/16 3:00,,,,,
2018/1/16 2:00,14153,14180.5,13887.75,13904.9004,2018/1/16 2:00,,,,,
2018/1/16 1:00,14072.8877,14172.0938,13982.3398,14153,2018/1/16 1:00,,,,,
2018/1/16 0:00,14119.0449,14124.2725,14032.0801,14072.8877,2018/1/16 0:00,,,,,
2018/1/15 23:00,14154.3496,14317.2451,14117.3457,14119.0449,2018/1/15 23:00,,,,,
2018/1/15 22:00,14136.5703,14220.3525,14055.5449,14154.3496,2018/1/15 22:00,,,,,
2018/1/15 21:00,13774.5,14143.8604,13692.4561,14136.5703,2018/1/15 21:00,,,,,
2018/1/15 20:00,13755.5098,13793,13576.7529,13774.5,2018/1/15 20:00,,,,,
2018/1/15 19:00,13668.2021,13823.0195,13661.4102,13755.5098,2018/1/15 19:00,,,,,
2018/1/15 18:00,13594.2627,13747.5,13575.1221,13668.2021,2018/1/15 18:00,,,,,
2018/1/15 17:00,13642.5645,13667.041,13543.8965,13594.2627,2018/1/15 17:00,,,,,
2018/1/15 16:00,13749.4004,13754.8867,13637.7148,13642.5645,2018/1/15 16:00,,,,,
2018/1/15 15:00,13599.9863,13800.6816,13595.2432,13749.4004,2018/1/15 15:00,,,,,
2018/1/15 14:00,13619.4336,13655.0293,13510.9326,13599.9863,2018/1/15 14:00,,,,,
2018/1/15 13:00,13526.665,13647.4395,13503.4551,13619.4297,2018/1/15 13:00,,,,,
2018/1/15 12:00,13501.8018,13572.9424,13410.1484,13526.665,2018/1/15 12:00,,,,,
2018/1/15 11:00,13623.334,13632.3223,13470.3887,13501.8018,2018/1/15 11:00,,,,,
2018/1/15 10:00,13719.7344,13756.2432,13604.416,13623.334,2018/1/15 10:00,,,,,
2018/1/15 9:00,13642.3027,13730.9697,13582.9072,13719.7344,2018/1/15 9:00,,,,,
2018/1/15 8:00,13573.1299,13703.0898,13561.8262,13642.3027,2018/1/15 8:00,,,,,
2018/1/15 7:00,13383.2793,13585.5469,13356.0449,13573.1299,2018/1/15 7:00,,,,,
2018/1/15 6:00,13453.9355,13492.6807,13326,13383.2793,2018/1/15 6:00,,,,,
2018/1/15 5:00,13335.6914,13528.1641,13270.5,13453.9355,2018/1/15 5:00,,,,,
2018/1/15 4:00,13512.5664,13561.3359,13300.5,13335.6914,2018/1/15 4:00,,,,,
2018/1/15 3:00,13497.8262,13606.1943,13434.0996,13512.5664,2018/1/15 3:00,,,,,
2018/1/13 6:00,13897.2842,13901.4277,13733.6387,13746.5811,2018/1/13 6:00,,,,,
2018/1/13 5:00,13766.1123,13966.3994,13702.3887,13897.2842,2018/1/13 5:00,13960 ,13980 ,13770 ,13770 ,7 
2018/1/13 4:00,13509.5459,13805.7217,13494.0527,13766.1123,2018/1/13 4:00,13610 ,13940 ,13610 ,13940 ,21 
2018/1/13 3:00,13600.3789,13631.333,13455.2285,13509.5459,2018/1/13 3:00,13550 ,13620 ,13503 ,13620 ,25 
2018/1/13 2:00,13574.4141,13685.29,13480.4648,13600.3789,2018/1/13 2:00,13620 ,13650 ,13460 ,13460 ,8 
2018/1/13 1:00,13610.7305,13718.9863,13380.8672,13578.4844,2018/1/13 1:00,13460 ,13570 ,13460 ,13490 ,9 
2018/1/13 0:00,13915.0059,13935.2109,13610.7305,13610.7305,2018/1/13 0:00,13750 ,13750 ,13470 ,13470 ,17 
2018/1/12 23:00,13862.9395,13949.9863,13727.0059,13915.0059,2018/1/12 23:00,13900 ,13950 ,13780 ,13780 ,16 
2018/1/12 22:00,14049.9961,14055.6563,13807.3809,13862.9395,2018/1/12 22:00,14040 ,14060 ,13800 ,13810 ,6 
2018/1/12 21:00,13960.0957,14060.5,13840.2344,14049.9961,2018/1/12 21:00,13960 ,14050 ,13960 ,14000 ,3 
2018/1/12 20:00,13950.5,14095,13911.5,13960.0957,2018/1/12 20:00,14040 ,14040 ,14040 ,14040 ,1 
2018/1/12 19:00,13506.9063,13989.5,13506.9063,13950.5,2018/1/12 19:00,13960 ,14130 ,13960 ,14120 ,5 
2018/1/12 18:00,13601.9199,13605.0059,13371.3711,13506.9063,2018/1/12 18:00,13530 ,14004 ,13530 ,14004 ,6 
2018/1/12 17:00,13631.3555,13654.9961,13521.2529,13601.9199,2018/1/12 17:00,13640 ,13660 ,13500 ,13500 ,11 
2018/1/12 16:00,13731.5,13782.917,13629.9453,13631.3555,2018/1/12 16:00,13580 ,13580 ,13580 ,13580 ,1 
2018/1/12 15:00,13611.291,13778.916,13604.2695,13731.5,2018/1/12 15:00,13700 ,13700 ,13700 ,13700 ,2 
2018/1/12 14:00,13699.9863,13783.3457,13443.9395,13611.291,2018/1/12 14:00,,,,,
2018/1/12 13:00,13639.2598,13699.9863,13501.2051,13699.9863,2018/1/12 13:00,13622 ,13780 ,13500 ,13500 ,7 
2018/1/12 12:00,13461.748,13704.5,13363.0059,13639.2598,2018/1/12 12:00,13640 ,13750 ,13640 ,13750 ,4 
2018/1/12 11:00,13437.1016,13590.1172,13345.3555,13461.748,2018/1/12 11:00,13560 ,13560 ,13560 ,13560 ,1 
2018/1/12 10:00,13099.6465,13456.208,13034.7676,13437.0957,2018/1/12 10:00,13500 ,13560 ,13500 ,13520 ,13 
2018/1/12 9:00,13288.2656,13288.2656,12881.9102,13099.6465,2018/1/12 9:00,13000 ,13280 ,13000 ,13280 ,5 
2018/1/12 8:00,13116.2266,13344.7559,12921.1348,13288.2656,2018/1/12 8:00,13340 ,13340 ,13220 ,13250 ,3 
2018/1/12 7:00,13465.0254,13496.9648,12971.4258,13116.2266,2018/1/12 7:00,13250 ,13250 ,12971 ,13250 ,7 
2018/1/12 6:00,13465.9063,13474.5,13196.1152,13462.9766,2018/1/12 6:00,13560 ,13560 ,13560 ,13560 ,1 
2018/1/12 5:00,13401.2246,13553.5,13157.5,13465.9063,2018/1/12 5:00,13500 ,13500 ,13400 ,13433 ,7 
2018/1/12 4:00,13727.9941,13822.0957,13230.2148,13401.2246,2018/1/12 4:00,13500 ,13500 ,13190 ,13190 ,21 
2018/1/12 3:00,13636.3555,13875.4902,13615.916,13727.9941,2018/1/12 3:00,13890 ,13950 ,13850 ,13900 ,15 
2018/1/12 2:00,13895.0156,13906.5,13625.3672,13636.3555,2018/1/12 2:00,13700 ,13750 ,13680 ,13750 ,6 
2018/1/12 1:00,13993.6758,14147.2793,13895.0059,13895.0156,2018/1/12 1:00,14100 ,14100 ,13750 ,13750 ,13 
2018/1/12 0:00,13916,14205.2598,13883.4844,13993.6855,2018/1/12 0:00,14050 ,14099 ,13910 ,14030 ,15 
2018/1/11 23:00,13719.2529,13936.916,13589.4063,13916,2018/1/11 23:00,13730 ,14270 ,13730 ,14150 ,38 
2018/1/11 22:00,13800.5,13879.9961,13610.0059,13719.2529,2018/1/11 21:00,,,,,
2018/1/11 21:00,13485.8105,13889.5,13464.1104,13800.5,2018/1/11 21:00,13810 ,13940 ,13810 ,13940 ,2 
2018/1/11 20:00,13301.25,13500.9609,13195.3262,13485.8105,2018/1/11 20:00,13390 ,13800 ,13390 ,13800 ,5 
2018/1/11 19:00,13553.2461,13640.4414,13284.2051,13301.25,2018/1/11 19:00,13460 ,13460 ,13450 ,13450 ,2 
2018/1/11 18:00,13738.0859,13780.5,13438.082,13553.2461,2018/1/11 18:00,13610 ,13610 ,13550 ,13550 ,5 
2018/1/11 17:00,13614.8262,13878.0059,13596.9961,13738.0859,2018/1/11 17:00,13910 ,13910 ,13910 ,13910 ,2 
2018/1/11 16:00,13390.0059,13715.7705,13227.9258,13614.8262,2018/1/11 16:00,13890 ,13890 ,13890 ,13890 ,1 
2018/1/11 15:00,13124.4297,13548.8203,13124.4297,13390.0059,2018/1/11 15:00,13410 ,13750 ,13410 ,13750 ,3 
2018/1/11 14:00,13308.6299,13648.6484,13081.0117,13124.4297,2018/1/11 14:00,13460 ,13500 ,13200 ,13200 ,9 
2018/1/11 13:00,13269.6914,13627.7148,12801.0156,13315.2646,2018/1/11 13:00,13280 ,13540 ,13040 ,13500 ,19 
2018/1/11 12:00,14256.248,14261.248,13103.6406,13269.6914,2018/1/11 12:00,13940 ,13940 ,12830 ,13200 ,50 
2018/1/11 11:00,14503.7451,14553.3066,14180.5,14256.248,2018/1/11 11:00,14500 ,14500 ,13730 ,13730 ,15 
2018/1/11 10:00,14662.1445,14696.8525,14451.2656,14503.7451,2018/1/11 10:00,14700 ,14700 ,14700 ,14700 ,1 
2018/1/11 9:00,14894.5498,14964.748,14635.1953,14662.1445,2018/1/11 9:00,14750 ,14750 ,14700 ,14700 ,2 
2018/1/11 8:00,14492.4932,14895.875,14447.1367,14894.5498,2018/1/11 8:00,14750 ,15000 ,14750 ,15000 ,6 
2018/1/11 7:00,14495.4746,14510.5,14298.123,14492.4932,2018/1/11 7:00,14620 ,14620 ,14620 ,14620 ,9 
2018/1/11 6:00,14449.6328,14597.5,14408.1182,14494.7422,2018/1/11 6:00,14600 ,14640 ,14600 ,14640 ,2 
2018/1/11 5:00,14349.0059,14499.9961,14253.6416,14449.6328,2018/1/11 5:00,14540 ,14570 ,14540 ,14570 ,2 
2018/1/11 4:00,14522.2148,14551.3105,14259.9961,14349.0059,2018/1/11 4:00,,,,,
